"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0,0,13164.7212388568,0,101620.6514779,0,0,80343.295479542,3138569.18657278,3138569.18657278,0,0,0,0,0,3477805.37088968,0,0,0,0,490825.502213402,0,679554.221480226,0,592446.153691302,80343.295479542,0,0,0,0,490825.502213402,9215.38402757109,6764.77230938223,157348.980688694,0,0,0,0,0,2981220.20588409,80343.295479542,0,0,0,0,0,3477805.37088968,2045285.17605727,0,0,599210.926000684,0,0,0,672789.449170844,3477805.37088968,0,3477805.37088968,0,571168.797692944,0,0,0,0
0,0,0,0,0,0,0,468.113028161348,1762808.78126018,1762808.78126018,0,0,0,0,0,2648703.03531018,0,0,0,0,0,0,468.113028161348,0,0,468.113028161348,0,0,0,0,0,0,0,492161.186510199,0,0,0,0,0,1270647.59474998,468.113028161348,0,0,0,0,0,2648703.03531018,596363.458771327,0,0,0,0,0,0,468.113028161348,2648703.03531018,0,2648703.03531018,0,468.113028161348,0,0,0,0
0,0,832.833877870243,0,0,0,0,1074.8218601909,1988572.30896309,1988572.30896309,0,0,121526.517951108,0,0,1369229.79007621,0,0,0,0,18546.3764622919,0,19621.1983224828,0,18546.3764622919,1074.8218601909,0,0,0,121526.517951108,18546.3764622919,0,0,254419.521216769,0,0,0,0,0,1734152.78774632,1074.8218601909,0,0,0,0,0,1369229.79007621,308286.207467182,0,0,18546.3764622919,0,0,0,19621.1983224828,1369229.79007621,0,1369229.79007621,0,19621.1983224828,0,0,0,0
0,0,2740.10550686795,0,0,0,0,2740.10550686795,391825.966277513,391825.966277513,0,0,0,0,0,0,0,0,0,0,0,0,2740.10550686795,0,0,2740.10550686795,0,0,0,0,0,0,0,0,0,0,0,0,0,391825.966277513,2740.10550686795,0,0,0,0,0,0,0,0,0,0,0,0,0,2740.10550686795,0,0,0,0,2740.10550686795,0,0,0,0
0,0,2740.10550686795,0,0,0,0,2740.10550686795,391825.966277513,391825.966277513,0,0,0,0,0,0,0,0,0,0,0,0,2740.10550686795,0,0,2740.10550686795,0,0,0,0,0,0,0,0,0,0,0,0,0,391825.966277513,2740.10550686795,0,0,0,0,0,0,0,0,0,0,0,0,0,2740.10550686795,0,0,0,0,2740.10550686795,0,0,0,0
0,0,11814.3086359229,0,0,0,0,28451.4159357657,2345031.48556048,2345031.48556048,0,0,163859.63853612,0,0,0,0,0,0,0,25006.9087348377,0,53458.3246706034,0,25006.9087348377,28451.4159357657,0,0,0,163859.63853612,25006.9087348377,16637.1072998428,0,0,0,0,0,0,0,2345031.48556048,28451.4159357657,0,0,0,0,0,0,0,0,0,25006.9087348377,0,0,0,53458.3246706034,0,0,0,0,53458.3246706034,0,0,0,0
0,0,22451.1535342254,0,0,0,0,54067.243977166,2001125.25903035,2001125.25903035,0,0,0,0,0,0,0,0,0,0,0,0,54067.243977166,0,0,54067.243977166,0,0,0,0,0,31616.0904429406,0,0,0,0,0,0,0,2001125.25903035,54067.243977166,0,0,0,0,0,0,0,0,0,0,0,0,0,54067.243977166,0,0,0,0,54067.243977166,0,0,0,0
0,0,22451.1535342254,0,0,0,0,54067.243977166,2001125.25903035,2001125.25903035,0,0,0,0,0,0,0,0,0,0,0,0,54067.243977166,0,0,54067.243977166,0,0,0,0,0,31616.0904429406,0,0,0,0,0,0,0,2001125.25903035,54067.243977166,0,0,0,0,0,0,0,0,0,0,0,0,0,54067.243977166,0,0,0,0,54067.243977166,0,0,0,0
0,0,7976.85298567482,0,0,0,0,20389.8426068422,5393577.82709107,5393577.82709107,0,0,3507872.04214969,0,0,185157.738458971,0,0,0,0,779712.060484372,0,800101.903091214,109323.843544252,779712.060484372,20389.8426068422,0,0,0,3507872.04214969,779712.060484372,12412.9896211674,0,53595.3542852858,0,0,0,0,0,5339982.47280578,20389.8426068422,0,0,0,0,0,185157.738458971,47757.3413433709,0,0,779712.060484372,0,109323.843544252,0,800101.903091214,185157.738458971,0,185157.738458971,0,800101.903091214,0,0,0,0
0,0,16979.5236989763,0,0,0,0,35757.2861010091,4198073.14297803,4198073.14297803,0,0,2828267.63307579,0,0,134501.411814899,0,0,0,0,566394.760581341,0,602152.04668235,90610.4184282096,566394.760581341,35757.2861010091,0,0,0,2828267.63307579,566394.760581341,16892.3167269266,0,38932.4846916293,0,0,0,0,0,4159140.6582864,35757.2861010091,0,0,0,0,0,134501.411814899,34691.6628420192,0,0,566394.760581341,0,90610.4184282096,0,602152.04668235,134501.411814899,0,134501.411814899,0,602152.04668235,0,0,0,0
0,0,12999.3978484305,0,0,0,0,33228.1009301813,2656030.64941863,2656030.64941863,0,0,199233.431346657,0,0,0,0,0,0,0,30405.3657088726,0,63633.4666390539,0,30405.3657088726,33228.1009301813,0,0,0,199233.431346657,30405.3657088726,20228.7030817508,0,0,0,0,0,0,0,2656030.64941863,33228.1009301813,0,0,0,0,0,0,0,0,0,30405.3657088726,0,0,0,63633.4666390539,0,0,0,0,63633.4666390539,0,0,0,0
0,0,36707.8170744732,0,0,0,0,77303.2236089509,1651231.2787762,1651231.2787762,0,0,605535.462770081,0,0,0,0,0,0,0,0,0,77303.2236089509,24204.2898488278,0,77303.2236089509,0,0,0,605535.462770081,0,36519.285426921,0,0,0,0,0,0,0,1651231.2787762,77303.2236089509,0,0,0,0,0,0,0,0,0,0,0,24204.2898488278,0,77303.2236089509,0,0,0,0,77303.2236089509,0,0,0,0
0,0,30662.97676,0,0,0,0,78378.4371,2559588,2559588,0,0,0,0,0,0,0,0,0,0,0,0,78378.4371,0,0,78378.4371,0,0,0,0,0,47715.46034,0,0,0,0,0,0,0,2559588,78378.4371,0,0,0,0,0,0,0,0,0,0,0,0,0,78378.4371,0,0,0,0,78378.4371,0,0,0,0
0,0,36707.8170744732,0,0,0,0,77303.2236089509,1651231.2787762,1651231.2787762,0,0,605535.462770081,0,0,0,0,0,0,0,0,0,77303.2236089509,24204.2898488278,0,77303.2236089509,0,0,0,605535.462770081,0,36519.285426921,0,0,0,0,0,0,0,1651231.2787762,77303.2236089509,0,0,0,0,0,0,0,0,0,0,0,24204.2898488278,0,77303.2236089509,0,0,0,0,77303.2236089509,0,0,0,0
0,0,30662.97676,0,0,0,0,78378.4371,2559588,2559588,0,0,0,0,0,0,0,0,0,0,0,0,78378.4371,0,0,78378.4371,0,0,0,0,0,47715.46034,0,0,0,0,0,0,0,2559588,78378.4371,0,0,0,0,0,0,0,0,0,0,0,0,0,78378.4371,0,0,0,0,78378.4371,0,0,0,0
183268.217138762,0,23095.5502208911,0,20324.5584873034,0,0,963.751537578843,0,0,0,0,0,0,0,0,0,0,0,0,20324.5584873034,0,207327.518897232,0,20324.5584873034,3734.74327116651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963.751537578843,0,0,0,0,20324.5584873034,0,0,0,0,20324.5584873034,0,0,0,24059.3017584699,0,2770.99173358767,0,0,207327.518897232,0,0,0,0
1365.27667442811,0,722.332946937005,0,64465.8358870953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64465.8358870953,0,66553.4455084604,0,64465.8358870953,722.332946937005,0,0,0,0,0,0,0,0,0,64465.8358870953,0,0,0,64465.8358870953,0,0,0,0,0,0,0,0,0,0,64465.8358870953,0,0,0,65188.1688340323,0,722.332946937005,0,0,2087.60962136511,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660.49988318136,0,11455.7046688953,0,78405.7290106052,0,0,10577.1766778496,0,0,0,0,0,0,0,0,0,0,0,0,78405.7290106052,0,91521.9335626819,0,78405.7290106052,11455.7046688953,0,0,0,0,0,0,0,0,0,78405.7290106052,0,0,0,78405.7290106052,10577.1766778496,0,0,0,0,0,0,0,0,0,78405.7290106052,0,0,0,89861.4336795005,0,878.527991045747,0,0,13116.2045520767,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471.46784497091,0,17050.5316004082,0,116698.134142566,0,0,15742.941215869,0,0,0,0,0,0,0,0,0,0,0,0,116698.134142566,0,136220.133587945,0,116698.134142566,17050.5316004082,0,0,0,0,0,0,0,0,0,116698.134142566,0,0,0,116698.134142566,15742.941215869,0,0,0,0,0,0,0,0,0,116698.134142566,0,0,0,133748.665742974,0,1307.59038453923,0,0,19521.9994453791,0,0,0,0
8305.06957395218,0,15659.1783375872,0,61843.5886878523,0,0,16343.1821381384,0,0,0,0,0,0,0,0,0,0,0,0,72008.2854006651,0,133876.815766633,0,72008.2854006651,17036.1330795377,0,0,0,0,10164.6967128128,0,36527.3277124777,0,0,61843.5886878523,0,0,0,61843.5886878523,16343.1821381384,0,0,0,0,0,0,0,0,0,108535.613113143,0,0,0,89044.4184802028,0,692.950941399314,0,0,35505.8993663027,0,0,0,0
2471.46784497091,0,17050.5316004082,0,116698.134142566,0,0,15742.941215869,0,0,0,0,0,0,0,0,0,0,0,0,116698.134142566,0,136220.133587945,0,116698.134142566,17050.5316004082,0,0,0,0,0,0,0,0,0,116698.134142566,0,0,0,116698.134142566,15742.941215869,0,0,0,0,0,0,0,0,0,116698.134142566,0,0,0,133748.665742974,0,1307.59038453923,0,0,19521.9994453791,0,0,0,0
623.350122113127,0,37686.1705405974,0,0,0,0,41421.7124993909,0,0,0,0,0,0,0,0,0,0,0,0,27575.8163375328,0,168715.9044929,0,27575.8163375328,41421.7124993909,0,0,0,0,27575.8163375328,0,99095.0255338632,0,0,0,0,0,0,0,41421.7124993909,0,0,0,0,0,0,0,0,0,126670.841871396,0,0,0,68997.5288369237,0,0,0,0,69620.8789590368,0,0,0,0
68644.761750656,0,28085.1443940761,0,0,0,0,8707.46134097569,0,0,0,0,0,0,0,0,0,0,0,0,11063.1873378627,0,149047.85882862,0,11063.1873378627,29583.8126471835,0,0,0,0,11063.1873378627,0,39756.0970929177,0,0,0,0,0,0,0,8707.46134097569,0,0,0,0,0,0,0,0,0,50819.2844307804,0,0,0,40646.9999850462,0,20876.3513062078,0,0,109291.761735702,0,0,0,0
90687.266967584,0,39830.8650098938,0,0,0,0,11154.7005444799,0,0,0,0,0,0,0,0,0,0,0,0,16371.9149881273,0,207941.12478553,0,16371.9149881273,42048.6769736582,0,0,0,0,16371.9149881273,0,58833.2658561602,0,0,0,0,0,0,0,11154.7005444799,0,0,0,0,0,0,0,0,0,75205.1808442875,0,0,0,58420.5919617855,0,30893.9764291783,0,0,149107.858929369,0,0,0,0
194720.333709926,0,69434.2655845187,0,2427.32532524845,0,0,18641.84989047,0,0,0,0,0,3193.52202908865,0,0,3193.52202908865,3769.93882422428,7870.73722524353,0,171576.250675891,0,960640.934258041,0,174003.576001139,69434.2655845187,0,0,3769.93882422428,0,174003.576001139,7870.73722524353,522482.758962457,0,0,0,0,0,0,2427.32532524845,18641.84989047,0,0,0,0,0,0,0,0,0,700256.273787821,0,0,0,243437.841585658,0,47022.4768698244,0,0,438158.175295584,0,0,0,0
184807.393430124,0,99148.9114607131,0,6087.79645063993,0,0,35234.4977090859,0,0,0,0,0,8009.43815462248,0,0,8009.43815462248,9455.10680192534,19740.018218964,0,347847.049464221,0,1758685.95484325,0,353934.845914861,99148.9114607131,0,0,9455.10680192534,0,353934.845914861,19740.018218964,1120794.80403756,0,0,0,0,0,0,6087.79645063993,35234.4977090859,0,0,0,0,0,0,0,0,0,1484184.75675434,0,0,0,453083.757375574,0,54459.3069497019,0,0,637891.150805698,0,0,0,0
251661.416007433,0,91220.031994477,0,4408.67315087656,0,0,33858.5941653183,0,0,0,0,0,5800.29165432734,0,0,5800.29165432734,6847.2189952962,14295.3676302059,0,311628.442143593,0,1607887.24387401,0,316037.11529447,91220.031994477,0,0,6847.2189952962,0,316037.11529447,14295.3676302059,948968.680577633,0,0,0,0,0,0,4408.67315087656,33858.5941653183,0,0,0,0,0,0,0,0,0,1271853.0148674,0,0,0,407257.147288947,0,50514.2188338625,0,0,658918.56329638,0,0,0,0
163155.300012772,0,105814.056594744,0,191580.834780477,0,0,81698.9797173164,0,0,0,0,0,2964.28719161499,0,0,2964.28719161499,3499.32809857873,43330.2088570629,0,538641.038679115,0,1776664.83298629,0,590362.021461871,113573.8910814,0,0,3499.32809857873,0,450502.16946415,51090.0433437197,909573.62043025,0,0,139859.851997721,0,0,0,191580.834780477,81698.9797173164,0,0,0,0,0,0,0,0,0,1503434.9699907,0,0,0,703935.912543272,0,28375.5832655052,0,0,727231.360558323,0,0,0,0
225456.69666,0,77301.30678,0,9233,0,0,53438.07402,0,0,0,0,0,12147.44006,0,0,12147.44006,14340,29938.51547,0,527559,0,2539393.04346,0,536792,77301.30678,0,0,14340,0,536792,29938.51547,1699843.04002,0,0,0,0,0,0,9233,53438.07402,0,0,0,0,0,0,0,0,0,2250975.04002,0,0,0,614093.30678,0,9523.23276,0,0,839550.00344,0,0,0,0
183440.340607249,0,154946.14702378,0,87597.2174450477,0,0,151006.761596667,0,0,0,0,0,7828.20599405149,0,0,7828.20599405149,9241.16302696113,107298.548238252,0,902880.336116668,0,3197917.9201568,0,990477.553561716,171277.194406806,0,0,9241.16302696113,0,990477.553561716,123629.595621278,1852722.83158102,0,0,0,0,0,0,87597.2174450477,151006.761596667,0,0,0,0,0,0,0,0,0,2852441.5481697,0,0,0,1161754.74796852,0,11029.2697831776,0,0,1345195.08857577,0,0,0,0
97816.2688747547,0,74858.1732953291,0,181995.190035802,0,0,78275.8775192081,0,0,0,0,0,1677.86656122662,0,0,1677.86656122662,375.163837098579,40601.9640704193,0,419286.147041844,0,1768624.53807693,0,466838.177473807,82317.4738128641,0,0,375.163837098579,0,332395.017869968,48061.2645879543,1121652.6179155,0,0,134443.159603839,0,0,0,181995.190035802,78275.8775192081,0,0,1677.86656122662,0,0,0,0,0,0,1588865.95922641,0,0,0,549155.651286671,0,3666.4324565575,0,0,512528.760557586,0,0,0,0
50749.6376040108,0,139856.480299369,0,108616.128133672,0,0,155073.719859598,0,0,0,0,0,0,0,0,0,0,117074.274938629,0,748837.546827823,0,2077214.51903374,0,857453.674961495,161581.851816574,0,0,0,0,857453.674961495,138799.646455834,1007429.35465166,0,0,0,0,0,0,108616.128133672,155073.719859598,0,0,0,0,0,0,0,0,0,1864883.02961315,0,0,0,1019035.52677807,0,6508.13195697658,0,0,1069785.16438208,0,0,0,0
134956.474271245,0,74470.3322612209,0,0,0,0,23080.4218552459,0,0,0,0,0,2364.99551684942,0,0,2364.99551684942,528.802953301321,8418.71123345691,0,76958.1269982072,0,1402826.78633411,0,76958.1269982072,74470.3322612209,0,0,528.802953301321,0,76958.1269982072,8418.71123345691,1116441.85280344,0,0,0,0,0,0,0,23080.4218552459,0,0,2364.99551684942,0,0,0,0,0,0,1193928.78275495,0,0,0,151428.459259428,0,50861.1074526737,0,0,286384.933530673,0,0,0,0
106904.717080148,0,51236.6790915233,0,0,0,0,46725.6120562746,0,0,0,0,0,4787.86149266236,0,0,4787.86149266236,1070.54549544786,17043.4248375274,0,155799.387430972,0,1709204.83342019,0,155799.387430972,51236.6790915233,0,0,1070.54549544786,0,155799.387430972,17043.4248375274,1395264.04981755,0,0,0,0,0,0,0,46725.6120562746,0,0,4787.86149266236,0,0,0,0,0,0,1552133.98274397,0,0,0,207036.066522495,0,3440.52153980088,0,0,313940.783602643,0,0,0,0
169040.693849724,0,104295.027060048,0,2401.39838419271,0,0,27866.0165644846,0,0,0,0,0,18661.1844840355,0,0,18661.1844840355,522.695808680002,8321.48354834876,0,100922.182972972,0,1688263.00885034,0,102002.47827467,104295.027060048,0,0,522.695808680002,0,100681.375192175,8321.48354834876,1312924.80966589,0,0,1321.10308249528,0,0,0,2401.39838419271,27866.0165644846,0,0,18661.1844840355,0,0,0,0,0,0,1415660.4270129,0,0,0,206297.505334717,0,75906.3146868831,0,0,374017.096101947,0,0,0,0
175748.51760012,0,111446.702481169,0,4804.71058668119,0,0,55754.241227668,0,0,0,0,0,37337.2411844103,0,0,37337.2411844103,1045.80818497676,16649.5989856701,0,201924.796882142,0,2273225.22041831,0,204086.248437608,111446.702481169,0,0,1045.80818497676,0,201442.989406393,16649.5989856701,1781943.75189942,0,0,2643.25903121489,0,0,0,4804.71058668119,55754.241227668,0,0,37337.2411844103,0,0,0,0,0,0,1987496.86276416,0,0,0,315532.950918777,0,54646.6530685242,0,0,488638.209487682,0,0,0,0
124388.783416635,0,144887.256441919,0,154811.319486815,0,0,5418.99089517238,0,0,0,5500.77347148209,0,16021.027090221,0,24409.19250814,16021.027090221,0,0,0,767810.956149629,0,1655828.03878081,0,901623.801357666,140268.01209321,5500.77347148209,0,0,0,875210.07198098,0,489547.441913298,0,0,18626.4004872997,0,0,5500.77347148209,149731.618146383,5418.99089517238,0,0,16021.027090221,0,5079.70134043274,24409.19250814,18860.3788347701,0,0,1397692.98731717,0,0,0,1041891.81345088,24409.19250814,134849.021198038,24409.19250814,0,1147654.19638021,0,0,0,0
144102.781233317,0,100466.092457583,0,67149.2944342122,0,0,13092.9866054331,0,0,0,0,0,38708.8845793072,0,0,38708.8845793072,0,0,0,534328.795462313,0,1425163.67993614,0,598345.280171861,101578.616420374,0,0,0,0,595212.470447198,0,581137.002110583,0,0,3132.80972466358,0,0,0,67149.2944342122,13092.9866054331,0,0,38708.8845793072,0,0,0,0,0,0,1179981.31881608,0,0,0,699923.896592235,0,88485.6298149412,0,0,840893.868100889,0,0,0,0
211963.175261048,0,145823.967657341,0,422519.769994639,159087.313755964,0,1257.14815294005,297527.699210172,297527.699210172,297527.699210172,141314.270020997,159087.313755964,970.257616407668,0,117842.476021204,0,45047.1474270434,0,0,1544344.58424844,297527.699210172,2694697.48535835,0,1943941.78166862,141171.020312344,141314.270020997,0,45047.1474270434,159087.313755964,1914718.70585008,0,397621.508116339,0,0,20162.728698564,0,297527.699210172,141314.270020997,416609.674496702,1257.14815294005,159087.313755964,0,0,0,5910.09549793677,117842.476021204,83862.0836260943,0,0,2528872.2708872,0,0,0,2085112.80198096,117842.476021204,94866.7247323607,117842.476021204,0,2276913.24854345,159087.313755964,0,970.257616407668,0
308427.752061308,0,134396.029872558,0,455168.657953361,263567.480051077,0,2082.77682800998,492928.21705766,492928.21705766,492928.21705766,223518.852134267,263567.480051077,1607.47170166702,0,148184.514639151,0,74631.740586481,0,0,1504856.88179314,492928.21705766,2790768.6587129,0,1960025.5397465,136478.806700568,223518.852134267,0,74631.740586481,263567.480051077,1960025.5397465,0,385836.560204522,0,0,0,0,492928.21705766,223518.852134267,455168.657953361,2082.77682800998,263567.480051077,0,0,0,0,148184.514639151,102583.377532945,0,0,2644012.69267177,0,0,0,2096504.34644707,148184.514639151,59764.2892860774,148184.514639151,0,2404932.09850838,263567.480051077,0,1607.47170166702,0
240814.330119396,0,174080.550436279,0,516293.614365336,209035.887743294,0,947.922425975614,390942.340179444,390942.340179444,390942.340179444,185682.649277415,209035.887743294,1274.88897384105,0,154841.426430439,0,59190.5805082593,0,0,1728423.8651506,390942.340179444,3091589.56563365,0,2214597.91690384,167262.787278086,185682.649277415,0,59190.5805082593,209035.887743294,2176199.68481295,0,468914.531332331,0,0,26493.2117673243,0,390942.340179444,185682.649277415,508527.928781167,947.922425975614,209035.887743294,0,0,0,7765.68558416901,154841.426430439,110192.225168085,0,0,2929630.74782014,0,0,0,2381860.70418192,154841.426430439,107124.284343851,154841.426430439,0,2596181.82253399,209035.887743294,0,1274.88897384105,0
431855.2106,0,185881.919098,0,672279,436280,0,1978.414331,815938,815938,815938,369988,436280,2660.828088,0,245288,0,123537,0,0,1863174,815938,3682078.650748,0,2535453,187860.333429,369988,0,123537,436280,2535453,0,526910.106719,0,0,0,0,815938,369988,672279,1978.414331,436280,0,0,0,0,245288,169805,0,0,3555888.106719,0,0,0,2723313.333429,245288,62344.919098,245288,0,3155168.544029,436280,0,2660.828088,0
0,0,20180.5262463229,0,0,0,0,37791.3745892967,5438255.52297074,5438255.52297074,0,0,4942659.36157913,0,0,242673.710382334,0,0,0,0,997462.390792651,0,1035253.76538195,163483.536288307,997462.390792651,37791.3745892967,0,0,0,4942659.36157913,997462.390792651,14209.0394583798,0,70243.8018087376,0,0,0,0,0,5368011.721162,37791.3745892967,0,0,0,0,0,242673.710382334,62592.3135497767,0,0,997462.390792651,0,163483.536288307,0,1035253.76538195,242673.710382334,0,242673.710382334,0,1035253.76538195,0,0,0,0
0,0,27430.4544307942,0,8517.49142886089,0,0,35381.8559527625,3928316.62277036,3928316.62277036,0,0,3649387.66612532,0,0,134790.914080644,0,0,0,0,562548.940505817,0,597930.796458579,140043.719979254,562548.940505817,35381.8559527625,0,0,0,3649387.66612532,554031.449076956,7892.28224922039,0,39016.2833847229,0,0,0,0,0,3889300.33938564,35381.8559527625,0,0,0,0,8517.49142886089,134790.914080644,34766.3335451719,0,0,562548.940505817,0,140043.719979254,0,597930.796458579,134790.914080644,0,134790.914080644,0,597930.796458579,0,0,0,0
0,0,28948.4527320645,0,7755.60291103039,0,0,32153.7936679697,4286995.56353172,4286995.56353172,0,0,3974442.76636758,0,0,151039.453683646,0,0,0,0,628573.467103839,0,660727.260771809,142183.141118377,628573.467103839,32153.7936679697,0,0,0,3974442.76636758,620817.864192809,8843.66730035076,0,43719.5501446716,0,0,0,0,0,4243276.01338704,32153.7936679697,0,0,0,0,7755.60291103039,151039.453683646,38957.2847774034,0,0,628573.467103839,0,142183.141118377,0,660727.260771809,151039.453683646,0,151039.453683646,0,660727.260771809,0,0,0,0
0,0,42271.196189926,0,11324.9096681495,0,0,46951.7087137326,1776764.29316898,1776764.29316898,0,0,1770784.53158266,0,0,0,0,0,0,0,11324.9096681495,0,58276.6183818821,77397.6158318422,11324.9096681495,46951.7087137326,0,0,0,1770784.53158266,0,12913.7263034956,0,0,0,0,0,0,0,1776764.29316898,46951.7087137326,0,0,0,0,11324.9096681495,0,0,0,0,11324.9096681495,0,77397.6158318422,0,58276.6183818821,0,0,0,0,58276.6183818821,0,0,0,0
0,0,42271.196189926,0,11324.9096681495,0,0,46951.7087137326,1776764.29316898,1776764.29316898,0,0,1770784.53158266,0,0,0,0,0,0,0,11324.9096681495,0,58276.6183818821,77397.6158318422,11324.9096681495,46951.7087137326,0,0,0,1770784.53158266,0,12913.7263034956,0,0,0,0,0,0,0,1776764.29316898,46951.7087137326,0,0,0,0,11324.9096681495,0,0,0,0,11324.9096681495,0,77397.6158318422,0,58276.6183818821,0,0,0,0,58276.6183818821,0,0,0,0
0,0,40883.18986,0,0,0,0,76560.537795,1023799,1023799,0,0,1023799,0,0,0,0,0,0,0,0,0,76560.537795,40923,0,76560.537795,0,0,0,1023799,0,28785.71405,0,0,0,0,0,0,0,1023799,76560.537795,0,0,0,0,0,0,0,0,0,0,0,40923,0,76560.537795,0,0,0,0,76560.537795,0,0,0,0
0,0,42271.196189926,0,11324.9096681495,0,0,46951.7087137326,1776764.29316898,1776764.29316898,0,0,1770784.53158266,0,0,0,0,0,0,0,11324.9096681495,0,58276.6183818821,77397.6158318422,11324.9096681495,46951.7087137326,0,0,0,1770784.53158266,0,12913.7263034956,0,0,0,0,0,0,0,1776764.29316898,46951.7087137326,0,0,0,0,11324.9096681495,0,0,0,0,11324.9096681495,0,77397.6158318422,0,58276.6183818821,0,0,0,0,58276.6183818821,0,0,0,0
