"EAB_pres","SB_pres","PTB_pres","ALB_pres","JCLB_pres","PWB_pres","EBB_pres","RPBB_pres","MPEB_pres","ELB_pres","SEEBB_pres","BEBB_pres","SWW_pres","PSB_pres","PFW_pres","LC_pres","EPNM_pres","AOW_pres","IPS_pres","CBT_pres","ESN_pres","BM_pres","BL_pres","ELM_pres","ESB_pres","MW_pres","SM_pres","EPS_pres","WM_pres","EFW_pres","BVW_pres","IWLB_pres","JB_pres","LS_pres","MAS_pres","ABL_pres","EPSM_pres","PS_pres","EL_pres","OW_pres","WPBR_pres","CB_pres","CDC_pres","DWA_pres","SC_pres","ELC_pres","EPLR_pres","DED_pres","PRR_pres","POCRD_pres","SOD_pres","LW_pres","BC_pres","WS_pres","ESGA_pres","BWA_pres","HWA_pres","CRS_pres","GM_pres","GOS_pres","EP_pres","JS_pres","BBD_pres","SJS_pres","GSA_pres","CS_pres","EHS_pres","RLP_pres","CCS_pres","OS_pres","PHM_pres","RPS_pres","CHS_pres","PT_pres","IBT_pres"
0,0,0,4482.06743170374,0,0,0,3530628.07361919,3530628.07361919,0,4482.06743170374,0,3530628.07361919,3530628.07361919,32675.0719824416,0,1938491.18173041,0,0,0,289438.445332025,0,0,0,0,0,151393.422550424,0,272344.439384949,0,617587.773516529,151393.422550424,4482.06743170374,0,0,0,1938491.18173041,151393.422550424,0,116468.949383601,0,0,0,0,0,0,1938491.18173041,0,197935.796476059,0,0,0,0,0,289438.445332025,232935.29420385,0,0,267862.371950768,0,0,617587.773516529,0,155875.489982128,289438.445332025,0,328462.004444738,0,0,155875.489982128,0,0,0,0,0
0,0,0,4482.06743170374,0,0,0,3530628.07361919,3530628.07361919,0,4482.06743170374,0,3530628.07361919,3530628.07361919,32675.0719824416,0,1938491.18173041,0,0,0,289438.445332025,0,0,0,0,0,151393.422550424,0,272344.439384949,0,617587.773516529,151393.422550424,4482.06743170374,0,0,0,1938491.18173041,151393.422550424,0,116468.949383601,0,0,0,0,0,0,1938491.18173041,0,197935.796476059,0,0,0,0,0,289438.445332025,232935.29420385,0,0,267862.371950768,0,0,617587.773516529,0,155875.489982128,289438.445332025,0,328462.004444738,0,0,155875.489982128,0,0,0,0,0
0,0,0,4482.06743170374,0,0,0,3530628.07361919,3530628.07361919,0,4482.06743170374,0,3530628.07361919,3530628.07361919,32675.0719824416,0,1938491.18173041,0,0,0,289438.445332025,0,0,0,0,0,151393.422550424,0,272344.439384949,0,617587.773516529,151393.422550424,4482.06743170374,0,0,0,1938491.18173041,151393.422550424,0,116468.949383601,0,0,0,0,0,0,1938491.18173041,0,197935.796476059,0,0,0,0,0,289438.445332025,232935.29420385,0,0,267862.371950768,0,0,617587.773516529,0,155875.489982128,289438.445332025,0,328462.004444738,0,0,155875.489982128,0,0,0,0,0
0,0,0,0,0,0,0,4108819.545,4108819.545,0,0,0,4108819.545,4108819.545,48789.2729,0,2472889.28925,0,0,0,432179.34775,0,0,0,0,0,226055.35535,0,339802.72675,0,785671.206,226055.35535,0,0,0,0,2472889.28925,226055.35535,0,113747.371375,0,0,0,0,0,0,2472889.28925,0,295550.79775,0,0,0,0,0,432179.34775,347810.82175,0,0,339802.72675,0,0,785671.206,0,226055.35535,432179.34775,0,490447.95925,0,0,226055.35535,0,0,0,0,0
0,0,0,0,0,0,0,4108819.545,4108819.545,0,0,0,4108819.545,4108819.545,48789.2729,0,2472889.28925,0,0,0,432179.34775,0,0,0,0,0,226055.35535,0,339802.72675,0,785671.206,226055.35535,0,0,0,0,2472889.28925,226055.35535,0,113747.371375,0,0,0,0,0,0,2472889.28925,0,295550.79775,0,0,0,0,0,432179.34775,347810.82175,0,0,339802.72675,0,0,785671.206,0,226055.35535,432179.34775,0,490447.95925,0,0,226055.35535,0,0,0,0,0
0,9852.17691602921,0,44009.7440481698,354.552302742455,32999.9369887767,0,0,0,0,21736.3027489711,10726.4956878053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32999.9369887767,0,312469.011480574,10726.4956878053,0,32999.9369887767,21736.3027489711,0,0,0,0,0,10726.4956878053,257732.77183368,0,0,0,0,0,0,0,10726.4956878053,354.552302742455,0,0,0,0,32999.9369887767,0,0,0,0,290732.708770011,0,0,0,0,54736.2397340548,0,0,0,0,0,54736.2397340548,0,0,0,0,0
0,0,0,34643.9041018971,0,10514.796096798,0,3297721.94744554,3297721.94744554,0,16916.3753290641,3503.50934440087,3297721.94744554,3297721.94744554,0,0,2121683.00317848,0,0,0,2008535.49683434,0,0,0,0,0,1093072.16402457,0,1882441.01417852,3503.50934440087,289958.924998127,1093072.16402457,35643.1524726624,0,0,0,2121683.00317848,1082557.36792217,3503.50934440087,753725.697297664,241912.667770273,0,0,0,0,0,2121683.00317848,3503.50934440087,917850.701607254,0,0,0,0,10514.796096798,2008535.49683434,1589847.83621276,0,0,1854808.39677089,0,0,289958.924998127,0,1120704.7814322,2008535.49683434,10716.2420207857,2123993.62846705,0,0,1120704.7814322,0,0,0,0,8010.53511909248
0,0,0,34643.9041018971,0,10514.796096798,0,3297721.94744554,3297721.94744554,0,16916.3753290641,3503.50934440087,3297721.94744554,3297721.94744554,0,0,2121683.00317848,0,0,0,2008535.49683434,0,0,0,0,0,1093072.16402457,0,1882441.01417852,3503.50934440087,289958.924998127,1093072.16402457,35643.1524726624,0,0,0,2121683.00317848,1082557.36792217,3503.50934440087,753725.697297664,241912.667770273,0,0,0,0,0,2121683.00317848,3503.50934440087,917850.701607254,0,0,0,0,10514.796096798,2008535.49683434,1589847.83621276,0,0,1854808.39677089,0,0,289958.924998127,0,1120704.7814322,2008535.49683434,10716.2420207857,2123993.62846705,0,0,1120704.7814322,0,0,0,0,8010.53511909248
0,0,0,21825.5937702967,0,2260.01917425463,0,3363696.46611993,3363696.46611993,0,14256.3828278912,0,3363696.46611993,3363696.46611993,0,0,2499299.55706378,456.548966823923,0,0,1286052.08377285,0,0,0,0,0,339173.020443518,0,512975.427592574,0,260465.843535364,339173.020443518,19565.5745993795,0,0,0,2499299.55706378,336913.001189165,0,154236.832608112,167195.348200148,0,0,0,0,0,2499299.55706378,0,657474.920353402,0,0,0,0,2260.01917425463,1286052.08377285,1162637.20572222,0,0,493409.853009881,456.548966823923,0,260465.843535364,0,358738.59502621,1286052.08377285,5309.19177148831,1331030.09838111,0,0,358738.59502621,0,0,0,0,0
0,0,0,15834.3251059797,0,1639.62908535382,0,2454405.82383043,2454405.82383043,0,13358.437584383,3015.52536362341,2454405.82383043,2454405.82383043,0,0,1813225.43341926,331.223280501425,0,0,933022.350365364,0,0,0,0,0,246067.80138045,0,377834.082298633,3015.52536362341,202065.664716046,246067.80138045,17210.2213866706,0,0,0,1813225.43341926,244428.172236986,3015.52536362341,114556.059574593,121299.128329402,0,0,0,0,0,1813225.43341926,3015.52536362341,476993.741726841,0,0,0,0,1639.62908535382,933022.350365364,843485.665932612,0,0,360623.860924755,331.223280501425,0,202065.664716046,0,263278.022755014,933022.350365364,3851.7838022876,965653.604911025,0,0,263278.022755014,0,0,0,0,0
0,0,0,32698.4204,0,3385.88988,0,3195289.2175,3195289.2175,0,21358.465845,0,3195289.2175,3195289.2175,0,0,2238787.15225,0,0,0,458827.56075,0,0,0,0,0,429134.35525,0,528074.439,0,283058.4075,429134.35525,29312.530525,0,0,0,2238787.15225,425748.46525,0,69627.553325,159423.955325,0,0,0,0,0,2238787.15225,0,461258.82725,0,0,0,0,3385.88988,458827.56075,521290.19125,0,0,498761.9085,0,0,283058.4075,0,458446.88575,458827.56075,7954.06468,465673.511,0,0,458446.88575,0,0,0,0,0
83660.2111524077,0,19868.6480593609,87556.7556028066,344876.731182289,9066.81421268358,0,149785.404023364,149785.404023364,0,23736.0068793618,2446.30985555954,149785.404023364,149785.404023364,0,0,0,57024.8937638217,0,19868.6480593609,0,4314.52824212695,0,0,0,2544.3663624611,9066.81421268358,0,1834229.64052355,2446.30985555954,0,9066.81421268358,101940.688701966,0,0,0,0,0,2446.30985555954,1639561.92633857,0,0,0,5497.37142900925,0,0,0,2446.30985555954,494662.135205653,0,424072.380033727,0,0,9066.81421268358,0,0,0,0,1654254.4088736,102724.728838338,0,0,0,258247.462253343,0,60752.1033341066,0,0,0,189042.04584953,4793.39224357754,0,0,52710.3655238785,5625.66823936458
271766.609010231,0,12497.5481943829,104620.33766597,1159766.95028239,0,0,66789.097114679,66789.097114679,0,13135.871711237,0,66789.097114679,66789.097114679,0,0,0,88286.8624733537,0,12497.5481943829,0,0,0,0,0,2046.97333136256,0,0,1616949.98028804,0,0,0,113920.282381089,0,0,0,0,0,0,1231263.08889672,0,0,0,7772.03852786785,0,0,0,0,1226556.04699512,0,732776.335417867,0,0,0,0,0,0,0,1231263.08889672,344728.616345028,0,0,0,298228.387840635,0,98105.8742862564,0,0,0,385686.89139132,5294.64753668085,0,0,84754.2996709367,0
0,55045.2473442579,0,28706.5291951877,0,0,0,141770.588213604,141770.588213604,0,0,0,141770.588213604,141770.588213604,0,0,6762.12027288423,0,0,0,0,0,0,0,0,0,0,8756.25327763541,1823785.06770562,0,0,0,9859.58690264709,0,0,0,6762.12027288423,0,0,1813925.48071118,0,0,0,0,0,0,15518.3735505196,0,0,0,115047.094012912,0,0,0,0,0,0,0,1834509.63347519,910449.228867644,0,0,0,9859.58690264709,0,9859.58690264709,0,0,0,9859.58690264709,0,0,0,0,0
886812.600045961,28907.5868732949,345410.632989911,4154662.2554372,474892.817895552,47991.4720183924,0,1190883.48235135,1190883.48235135,0,315307.945438329,97106.6462142732,1190883.48235135,1190883.48235135,157274.089000136,0,0,3691442.4013481,157274.089000136,345410.632989911,0,76662.5039503637,25852.4830467126,68910.8241156214,0,20455.5928732494,47991.4720183924,157274.089000136,12386273.6198997,97106.6462142732,307126.595423629,47991.4720183924,4429072.54708742,0,0,25852.4830467126,0,0,166017.47033628,7022397.00139263,157274.089000136,0,4499.91707503853,29497.0907368268,0,0,4499.91707503853,166017.47033628,1966767.24883398,0,2121500.14244217,0,18704.1259684428,43491.5549413128,0,0,307126.595423629,9150.04874055688,7400893.93950279,384458.680479503,0,0,1301453.68763991,6090894.30070943,0,4097294.09299066,307126.595423629,0,0,6610646.14962971,23646.3386150805,0,307126.595423629,2128018.79849799,50184.2403397626
825445.578989748,1911696.82459013,38447.7106879259,1433475.04022574,662706.8009272,123936.330132657,0,16838.6573512597,16838.6573512597,0,85611.6050066285,31747.8437131224,16838.6573512597,16838.6573512597,0,0,0,1134938.80933123,0,38447.7106879259,0,0,0,5223.7914409692,0,29264.5250938481,123936.330132657,0,6808948.17583392,31747.8437131224,0,123936.330132657,1666527.05221706,0,0,0,0,0,36971.6351526051,4193039.21523468,0,0,0,22169.8407601269,0,0,0,36971.6351526051,678309.650262696,0,435410.895826573,0,19381.2399463192,123936.330132657,0,0,0,0,4845881.42886887,395167.065856777,0,0,328678.596868705,2450359.45655519,0,1443694.52495259,0,0,0,2613753.54191327,19361.1149574458,0,0,895035.901234681,330834.015537636
1193309.70852169,2059290.16131312,157162.758964269,2977885.69739625,942460.370016023,112641.116408287,0,394050.219103167,394050.219103167,0,318110.087261263,95780.9308443286,394050.219103167,394050.219103167,0,0,0,2437925.29644808,0,157162.758964269,0,22630.2821385209,0,68772.1881121917,0,68246.1834231096,112641.116408287,0,9602606.56808753,95780.9308443286,0,112641.116408287,3177141.44019005,0,0,0,0,0,164553.118960798,5119514.30362126,0,0,4921.93138118139,22478.9286322822,0,0,4921.93138118139,164553.118960798,1329567.78079475,0,790972.761598619,0,22734.2372055889,107719.185025233,0,0,0,2577.23133076466,5569102.76605961,563847.210386658,0,0,697152.885317567,4424256.90128449,0,2907871.83631912,0,0,0,5057420.39619775,27891.1517661926,0,0,1643118.04469212,117902.822216942
166798.602104841,0,13252.1181226117,4522280.51277564,0,235295.663496724,0,6778345.00606508,6778345.00606508,0,924147.366086525,340089.720674871,6778345.00606508,6778345.00606508,0,0,0,3702927.20367294,0,13252.1181226117,0,0,0,0,0,0,235295.663496724,0,7669291.10006148,340089.720674871,0,235295.663496724,4795007.93965322,0,0,0,0,0,340089.720674871,2469323.05728905,0,0,0,0,0,0,0,340089.720674871,0,0,423696.794595171,5702.11695265348,0,235295.663496724,0,0,0,23162.1836437598,5107483.03953062,14264.8150827209,0,58455.3659824192,90601.9581225649,5120905.56127188,0,5998258.73529114,0,0,0,5133022.91149294,0,0,0,0,154681.251532317
127828.365429705,0,6719.50961418131,1879798.22593083,0,567071.396746186,0,9070822.52270944,9070822.52270944,0,404966.081560246,133113.632147368,9070822.52270944,9070822.52270944,0,0,0,1040874.379453,0,6719.50961418131,0,0,0,0,0,0,567071.396746186,0,4578820.31933371,133113.632147368,0,567071.396746186,2255702.09127951,0,0,0,0,0,133113.632147368,1628218.46688875,0,0,0,6496.58094951216,0,0,0,133113.632147368,0,0,188351.213787135,501431.142012149,0,567071.396746186,0,0,0,103253.625545949,4108960.81966227,0,0,322613.956397818,0,2829270.06867234,0,2341444.11091553,0,0,0,2147459.73301441,0,0,0,0,803142.120707881
425969.856155651,0,438341.871572166,3346701.11876998,9889.37667904645,9263.40307237023,0,5579463.07482036,5579463.07482036,0,52350.3735769056,21435.4007108624,5579463.07482036,5579463.07482036,3304738.38923035,0,205197.238057185,2233251.08707411,3304738.38923035,442827.25667515,363537.851184906,4485.38511225761,1022745.37050553,0,0,0,9263.40307237023,3304738.38923035,7998174.8526164,21435.4007108624,431714.123240828,9263.40307237023,3803691.54386972,0,0,1022745.37050553,0,0,21435.4007108624,3768220.820146,3304738.38923035,0,0,24340.1257736216,0,0,0,21435.4007108624,5626567.55047939,0,2303126.09294925,0,21184.9152653889,9263.40307237023,0,0,431714.123240828,17465.4808227765,4083175.03124259,0,0,0,317230.21506141,4254290.59293827,363537.851184906,2289376.36972853,795251.974504572,0,0,4354960.36053659,0,0,431714.123240828,112354.728253441,50370.6789252776
114981.829736574,0,45584.3534649715,228210.118186842,251726.678835321,13765.9073439633,0,271751.985218796,271751.985218796,0,87166.298367589,5854.55173998186,271751.985218796,271751.985218796,0,0,0,109561.85504753,0,46010.4073247303,0,6550.63560593829,0,48947.1958244007,0,3863.04503137818,13765.9073439633,0,3785899.12340621,5854.55173998186,0,13765.9073439633,274241.455037689,0,0,0,0,0,54801.7475630365,3382483.87721486,0,0,0,14860.1967157902,0,0,0,54801.7475630365,523478.664058717,0,1236988.05456654,0,0,13765.9073439633,0,0,0,0,3405217.14364505,118799.575631467,0,0,0,500867.153177109,0,151672.739704223,0,0,0,394447.886894519,10968.1084740518,0,0,69644.3349141893,8541.30523846353
113737.48680575,0,41910.9656962421,276565.811118931,22717.1475601824,66180.8166613862,0,763018.140428741,763018.140428741,0,144040.330293983,79025.2591921593,763018.140428741,763018.140428741,0,0,0,89232.5031736927,0,41910.9656962421,0,3796.29328411783,10903.2847661461,0,0,29077.3727966873,66180.8166613862,0,4000995.54129862,79025.2591921593,0,66180.8166613862,348162.423398605,0,0,10903.2847661461,0,0,79025.2591921593,3472914.81441211,0,0,7558.96751986424,3729.99784180941,0,0,7558.96751986424,82265.7040256146,785735.28797659,0,1234565.36473704,0,0,58621.849141522,0,0,0,0,3654593.46056755,48229.8868735547,0,0,27159.6186731897,492792.307465989,0,288461.296211574,0,0,0,547681.377967645,1256.53747768127,0,0,40231.7201452263,0
0,10049.6845849752,0,47588.6260489903,0,0,0,76379.6869497599,76379.6869497599,207864.286204318,67413.8972580417,67413.8972580417,76379.6869497599,76379.6869497599,0,0,0,0,0,0,0,0,0,0,0,0,0,6173.47208311961,1545622.23126954,0,0,0,89039.8212279611,0,0,0,0,0,0,1456582.40990153,0,0,0,0,0,0,6173.47208311961,67413.8972580417,0,0,47953.5882897522,0,0,0,0,0,0,0,1456582.40990153,840187.029287087,207864.286204318,0,0,89039.8212279611,0,21625.9239699193,0,207864.286204318,0,89039.8212279611,0,0,0,0,0
0,7177.18431491617,0,22692.6084400901,0,0,0,121303.552034637,121303.552034637,85383.8439475735,28070.103461705,28070.103461705,121303.552034637,121303.552034637,0,0,72866.3566744586,0,0,0,0,0,0,0,0,0,0,2535.86023162086,818233.280766584,0,0,0,36953.3250635856,0,0,0,3545.33564636795,0,0,781279.955591268,3576.8986764296,0,0,0,0,0,6081.19587798881,28070.103461705,24561.9091943312,0,19697.7642192646,0,0,0,0,24561.9091943312,0,0,781279.955591268,411135.502963504,85383.8439475735,0,0,36953.3250635856,0,8883.22160188056,0,85383.8439475735,0,36953.3250635856,0,0,0,0,0
0,10049.6845849752,0,47588.6260489903,0,0,0,76379.6869497599,76379.6869497599,207864.286204318,67413.8972580417,67413.8972580417,76379.6869497599,76379.6869497599,0,0,0,0,0,0,0,0,0,0,0,0,0,6173.47208311961,1545622.23126954,0,0,0,89039.8212279611,0,0,0,0,0,0,1456582.40990153,0,0,0,0,0,0,6173.47208311961,67413.8972580417,0,0,47953.5882897522,0,0,0,0,0,0,0,1456582.40990153,840187.029287087,207864.286204318,0,0,89039.8212279611,0,21625.9239699193,0,207864.286204318,0,89039.8212279611,0,0,0,0,0
0,0,0,40655.4041,0,0,0,153427.884225,153427.884225,0,0,0,153427.884225,153427.884225,0,0,0,0,0,0,0,0,0,0,0,0,0,12400.9772475,1512636.484,0,0,0,13963.56512,0,0,0,0,0,0,1498672.91875,0,0,0,0,0,0,12400.9772475,0,0,0,96326.88855,0,0,0,0,0,0,0,1498672.91875,566368.296,0,0,0,13963.56512,0,13963.56512,0,0,0,13963.56512,0,0,0,0,0
0,0,0,40655.4041,0,0,0,153427.884225,153427.884225,0,0,0,153427.884225,153427.884225,0,0,0,0,0,0,0,0,0,0,0,0,0,12400.9772475,1512636.484,0,0,0,13963.56512,0,0,0,0,0,0,1498672.91875,0,0,0,0,0,0,12400.9772475,0,0,0,96326.88855,0,0,0,0,0,0,0,1498672.91875,566368.296,0,0,0,13963.56512,0,13963.56512,0,0,0,13963.56512,0,0,0,0,0
73495.8037033823,0,23022.8913746587,145314.639423691,29114.5939385492,45566.1638962811,0,721899.072322208,721899.072322208,0,38556.0889441428,10117.3633405888,721899.072322208,721899.072322208,0,0,0,42640.2320863015,0,23022.8913746587,0,0,2770.7358358215,0,0,16278.3879342036,45566.1638962811,0,2477524.81469586,10117.3633405888,0,45566.1638962811,136085.417815669,0,0,2770.7358358215,0,0,10117.3633405888,2222377.4291446,0,0,0,8555.40467012269,0,0,0,12696.4570722185,751013.666209643,0,1217228.27621723,0,0,45566.1638962811,0,0,0,0,2277988.97789868,56109.4404535211,0,0,0,246864.484097387,0,103646.391339128,0,0,0,255147.385415332,6309.55153158486,0,0,31322.1753279268,0
100242.201500859,3157.67380880065,0,321957.842762285,0,58972.0520671321,0,0,0,0,56032.5128574348,27326.3293839761,0,0,0,0,0,102993.237583511,0,3455.81864249234,0,3787.22845192936,0,0,0,20698.9515980125,58972.0520671321,0,2670720.31960422,27326.3293839761,0,58972.0520671321,424424.669976551,0,0,0,0,0,27326.3293839761,2083625.57737025,0,0,55859.4058716502,0,0,0,55859.4058716502,27326.3293839761,0,0,28563.5409219238,0,0,3112.6462102965,0,0,0,0,2170499.80091071,0,0,0,28476.1631399364,536027.655416402,0,412113.349101804,0,0,0,556255.680839995,1036.94948234179,0,0,36751.793469502,0
336839.58495276,3169.11991771101,20024.16383932,889435.899040976,15097.2989458612,305484.765065686,0,4021.94377326808,4021.94377326808,0,40555.0962316833,0,4021.94377326808,4021.94377326808,0,0,0,458363.715344644,0,23492.5093224398,0,0,34605.4090523369,0,0,13267.29779846,305484.765065686,0,5281528.60678751,0,0,305484.765065686,1135563.34447902,0,0,34605.4090523369,0,0,0,3500172.5669112,0,0,141198.194982644,1474.20594033845,0,0,141198.194982644,0,15097.2989458612,0,371260.101568829,0,0,164286.57009791,0,0,0,735.935555633485,4399480.38282081,9301.82790015913,0,0,63846.1601266165,1539797.97751202,0,1294474.74291689,0,0,0,1547560.7986034,379.162890172428,0,0,180718.437934171,152974.860837539
0,9862.78382500031,0,3601.70397716482,0,0,0,102035.112449722,102035.112449722,0,8584.47555747409,4982.77158030928,102035.112449722,102035.112449722,0,0,28167.2686592177,0,0,0,0,0,0,0,0,0,0,0,30238.9365012338,0,96842.705486892,0,8584.47555747409,0,0,0,25672.7078513148,0,0,21654.4609401891,9869.17654189274,0,0,0,0,0,25672.7078513148,4982.77158030928,29743.0494829563,0,0,0,0,0,0,27775.1403068842,0,0,21654.4609401891,7414.73573731268,0,96842.705486892,0,8584.47555747409,0,0,0,0,0,8584.47555747409,0,0,0,0,0
0,0,0,12598.8254,0,0,0,268516.459,268516.459,0,12598.8254,0,268516.459,268516.459,0,0,46624.7871,0,0,0,0,0,0,0,0,0,0,0,41201.888125,0,338757.5285,0,12598.8254,0,0,0,46624.7871,0,0,28603.062725,0,0,0,0,0,0,46624.7871,0,0,0,0,0,0,0,0,0,0,0,28603.062725,0,0,338757.5285,0,12598.8254,0,0,0,0,0,12598.8254,0,0,0,0,0
219892.121727923,0,6978.72389915667,92252.6362014165,715603.591088813,0,0,251794.679809069,251794.679809069,0,2793.22177270651,0,251794.679809069,251794.679809069,0,0,0,88775.7456304616,0,6978.72389915667,0,0,0,0,0,1513.35789748505,0,0,1644970.77795726,0,0,0,98547.6913032875,0,0,0,0,0,0,1326530.96470355,0,0,0,11129.3515920742,0,0,0,0,967398.270600713,0,835089.897476313,0,0,0,0,0,0,0,1326530.96470355,262486.894945901,0,0,0,140576.713186074,0,101418.455084569,0,0,0,318439.81301317,2923.26371089897,0,0,64210.3652564451,0
0,6140.64924135258,0,65528.4848953344,14043.1759147798,17119.494016815,0,0,0,0,106178.361148038,57769.370279667,0,0,0,0,0,0,0,0,0,0,0,33166.5269321961,0,0,17119.494016815,0,546247.477045941,57769.370279667,0,18046.6090173601,106178.361148038,0,0,0,0,0,90935.897182703,422022.506897021,0,0,0,0,0,0,0,90935.897182703,14043.1759147798,0,0,0,0,17119.494016815,0,0,0,0,440069.115867938,0,0,0,0,126093.457221737,0,0,0,0,0,124224.970163153,0,0,0,0,0
0,0,0,53484.2443718971,48395.3303877869,1057.69856816359,0,0,0,0,115497.071206865,63070.5254145249,0,0,0,0,0,947.516185770127,0,0,0,947.516185770127,0,36326.0258028832,0,0,1057.69856816359,0,892732.857843985,63070.5254145249,0,2073.13209549345,115497.071206865,0,0,0,0,0,99396.5511854702,775162.654483799,0,0,0,0,0,0,0,99396.5511854702,48395.3303877869,0,0,0,0,1057.69856816359,0,0,0,0,777235.786616874,9026.50940640639,0,0,0,129334.171978864,0,0,0,0,0,117570.203298037,1738.02581844369,0,0,0,0
0,2546.27204076179,0,16385.5218182961,0,0,0,172579.318215036,172579.318215036,0,475.280387530716,475.280387530716,172579.318215036,172579.318215036,0,0,115275.640345391,0,0,0,0,0,0,0,0,0,0,0,563280.07705976,0,0,0,475.280387530716,0,0,0,28271.3068840034,0,0,562804.796604197,40377.4654008661,0,0,0,0,0,28271.3068840034,475.280387530716,180246.337861044,0,0,0,0,0,0,180246.337861044,0,0,562804.796604197,189668.965505644,0,0,0,475.280387530716,0,0,0,0,0,475.280387530716,0,0,0,0,0
0,3457.9946590487,0,14805.9603763726,0,0,0,155942.702076175,155942.702076175,0,429.463441169708,429.463441169708,155942.702076175,155942.702076175,0,0,104163.088746375,0,0,0,0,0,0,0,0,0,0,0,508979.975995304,0,0,0,429.463441169708,0,0,0,25545.9578373287,0,0,508550.51249266,36485.0847872322,0,0,0,0,0,25545.9578373287,429.463441169708,162870.622367179,0,0,0,0,0,0,162870.622367179,0,0,508550.51249266,171384.910352288,0,0,0,429.463441169708,0,0,0,0,0,429.463441169708,0,0,0,0,0
0,2546.27204076179,0,16385.5218182961,0,0,0,172579.318215036,172579.318215036,0,475.280387530716,475.280387530716,172579.318215036,172579.318215036,0,0,115275.640345391,0,0,0,0,0,0,0,0,0,0,0,563280.07705976,0,0,0,475.280387530716,0,0,0,28271.3068840034,0,0,562804.796604197,40377.4654008661,0,0,0,0,0,28271.3068840034,475.280387530716,180246.337861044,0,0,0,0,0,0,180246.337861044,0,0,562804.796604197,189668.965505644,0,0,0,475.280387530716,0,0,0,0,0,475.280387530716,0,0,0,0,0
